Metadata_Day,Metadata_Group,AreaShape_Area,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_origImage,Intensity_IntegratedIntensity_origImage,Intensity_LowerQuartileIntensity_origImage,Intensity_MADIntensity_origImage,Intensity_MassDisplacement_origImage,Intensity_MaxIntensityEdge_origImage,Intensity_MaxIntensity_origImage,Intensity_MeanIntensityEdge_origImage,Intensity_MeanIntensity_origImage,Intensity_MedianIntensity_origImage,Intensity_MinIntensityEdge_origImage,Intensity_MinIntensity_origImage,Intensity_StdIntensityEdge_origImage,Intensity_StdIntensity_origImage,Intensity_UpperQuartileIntensity_origImage
9,3,1542,2.710715973,0.9726577390000001,1,0.33398310600000003,0.34183712200000005,100.3553849,90.42676595,12.20655562,4.399930041,4.123105626,29.60997539,23.30685987,-26.59260467,238.088,0.795665635,0.38908115600000004,3.6519186460000004,0.001860823,0.000507497,0.794679592,0.002352941,0.003921569000000001,0.002069581,0.0023683000000000003,0.0022760479999999997,0.00083045,0.00070742,0.00014670299999999998,0.000827335,0.002891196
9,3,3465,6.2228233379999995,0.987830885,1,0.13803681,0.108508495,231.06783430000004,210.793738,13.34166406,4.138706127,3.605551275,52.71287106,35.93839757,-41.4199001,633.4680000000001,0.443463237,1.003183467,7.469788855,0.001691657,0.000415225,1.4627912669999998,0.002983468,0.003921569000000001,0.002081294,0.002155783,0.0021683970000000003,0.000984237,0.0006920419999999999,0.00019595900000000003,0.00066973,0.0025374860000000003
2,4,3407,2.7406961819999998,0.979104775,1,0.28110561100000003,0.23904202600000002,150.8399751,151.34397909999998,15.65247584,5.934394048,5.656854248999999,37.61235335,30.67427939,52.56571568,423.208,0.788201272,0.657562524,7.480400242999999,0.0019223379999999998,0.000215302,1.8352676030000001,0.002783545,0.003921569000000001,0.002177359,0.002195597,0.00213764,0.001645521,0.000891965,0.000145146,0.0005154630000000001,0.002352941
2,4,6112,9.739200602,0.9874062490000001,1,0.234337858,0.07738091700000001,383.69818119999996,323.1253627,15.03329638,4.748550518,4.0,72.21889295,60.70306435,-88.90932442,996.2760000000001,0.315506917,1.73960797,13.39752469,0.001876201,0.000276817,1.5396378309999998,0.003921569000000001,0.003921569000000001,0.002216061,0.002192003,0.002183776,0.001445598,0.000645905,0.000278412,0.000589831,0.002429835
4,4,7427,3.631720099,0.895130495,1,0.208559153,0.10007100099999999,238.88641580000004,267.68638369999996,24.16609195,7.2254101770000005,5.830951895,114.35790420000001,106.49657090000001,69.42886389,965.7339999999999,0.41400262,1.911649435,18.69207298,0.002291427,0.000215302,0.487729934,0.0030296040000000004,0.003921569000000001,0.002538711,0.002516773,0.0025067279999999997,0.0016301420000000002,0.000415225,0.00017716099999999998,0.000520541,0.00272203
4,4,4839,2.371476475,0.9619013240000001,1,0.294253573,0.225145564,164.59413700000002,163.97560790000003,21.47091055,7.361697884,6.403124237,49.93307536,44.99952003,39.78317038,519.698,0.707818328,1.016670553,12.21819345,0.002214533,0.000292195,0.522381594,0.0029988470000000002,0.003921569000000001,0.00249184,0.002524942,0.002522107,0.0017685510000000002,0.000430604,0.000180245,0.000544277,0.002783545
4,4,7128,7.285976284,0.9658941209999999,1,0.19866220699999998,0.09560659699999999,351.2830373,301.0863663,21.0,6.230107642999999,5.0,93.81010589,90.96029612,-6.706597867999999,967.932,0.31339444699999996,2.022560625,17.96962772,0.002260669,0.000261438,0.78285579,0.003921569000000001,0.003921569000000001,0.0025996920000000002,0.002520992,0.0025374860000000003,0.001584006,0.000246059,0.000293034,0.000622055,0.002783545
2,5,7447,3.272271583,0.941356636,1,0.247145891,0.070508671,235.5568568,280.7222827,25.45584412,6.651991816000001,5.0,105.41637450000002,79.47999825,-5.270615738,1152.058,0.399495735,1.8885814669999998,15.87681768,0.00201461,0.00012303,0.09854526699999999,0.00249135,0.003506344,0.0021583789999999998,0.002131975,0.002153018,0.001753172,0.0011072669999999999,0.00010284,0.000244328,0.002260669
2,5,3406,12.39760654,0.811709899,1,0.071359732,0.036005765,282.56069110000004,268.3300207,10.63014581,2.705307444,2.236067977,157.6276834,165.03262859999998,55.38161804,1090.288,0.143034121,1.8093811340000001,7.3317651260000005,0.00189158,0.000184545,0.817688165,0.003921569000000001,0.003921569000000001,0.002121197,0.002152603,0.00213764,0.001091888,0.000645905,0.000370955,0.000557139,0.002291427
2,5,1986,4.322167406,0.989822117,1,0.21245186100000002,0.19597389899999998,146.1119761,131.3697073,11.66190379,3.988604018,3.605551275,27.48169667,20.7932165,52.04184908,356.858,0.693435754,0.578131533,4.349834883,0.001760861,0.00033833199999999994,1.163612851,0.003921569000000001,0.003921569000000001,0.002232168,0.002190249,0.002183776,0.0017377929999999998,0.0008150710000000001,0.000419007,0.000643227,0.002460592
2,5,1090,6.4019683910000005,0.990299492,1,0.293010753,0.10928761599999999,131.810588,124.9519908,7.0,2.555239374,2.236067977,22.40527935,18.31499298,-6.119090451,354.024,0.48878923799999996,0.5853595189999999,2.233864026,0.001830065,0.000215302,0.510049458,0.00249135,0.002860438,0.002098063,0.002049417,0.0021683970000000003,0.001199539,0.000891965,0.00017844,0.00041246800000000004,0.002337563
4,5,14470,4.693607333,0.96329796,1,0.159938987,0.10690138800000001,400.7591773,411.6114673,43.01162634,12.17762447,8.94427191,136.0091899,107.57755890000001,37.52814956,1304.21,0.427777449,2.162768317,31.524061600000003,0.001953095,0.00023068,0.709751329,0.002752787,0.003921569000000001,0.0022069060000000002,0.002178581,0.002183776,0.001353326,0.000384468,0.000163291,0.000485231,0.002414456
4,5,7621,8.104683978999999,0.987034692,1,0.106566546,0.065887401,390.7086708,372.83910739999993,15.0,4.818863254,4.242640687,82.60848409999998,62.71150104,41.65938205,1205.618,0.38460762,2.044521475,16.39103509,0.001906959,0.000215302,0.655369832,0.0026758940000000003,0.003921569000000001,0.002175023,0.002150772,0.002106882,0.0013379470000000001,0.000599769,0.000194437,0.000492011,0.002337563
9,5,5057,4.384525019,0.973541524,1,0.316557121,0.144066371,231.1779872,212.7627787,20.09975124,5.91218514,5.0,71.92052239,52.82652265,87.04131492,664.1560000000001,0.503384432,1.156155407,10.91144991,0.001753172,0.00035371,1.44082601,0.0025374860000000003,0.003921569000000001,0.002198014,0.002157692,0.002183776,0.0013994620000000002,0.000276817,0.000154714,0.0005977,0.002475971
2,6,7258,10.53647091,0.993317936,1,0.12522429300000001,0.08834103300000001,437.39082609999997,327.56678710000006,21.84032967,6.075605509,5.0,63.39403239,50.47929339,42.61076276,1016.09,0.431843875,1.734133141,16.5896048,0.001999231,0.000261438,5.484620552000001,0.002629758,0.003921569000000001,0.0022492,0.002285699,0.0022760479999999997,0.001384083,0.000522876,0.000151032,0.0005736890000000001,0.002522107
4,6,6102,1.1381131740000001,0.6428935579999999,1,0.577840909,0.37377669700000005,105.41486540000001,119.80818000000001,35.73513677,12.0159588,10.19803903,86.74187147,80.74309903,33.72834542,452.934,0.8650411109999999,0.788712082,13.69116565,0.00201461,0.000215302,0.23365953,0.002660515,0.003921569000000001,0.002312939,0.002243718,0.00224529,0.0016147639999999999,0.000369089,0.000146113,0.00040343,0.002445213
4,6,8108,7.185701632000001,0.990902003,1,0.164495841,0.081316922,380.8878354,334.31123219999995,15.8113883,5.283440436,5.0,76.34581326,51.26192798,22.85376702,1119.364,0.41873676600000004,2.07397166,19.66986616,0.002029989,0.00035371,0.367568095,0.0027989240000000004,0.003921569000000001,0.002381139,0.002425983,0.002414456,0.000615148,0.000215302,0.000158152,0.00066044,0.002752787
4,6,12041,6.342284602,0.9906896940000001,1,0.152680564,0.120760553,435.96830819999997,368.14399360000004,31.32091953,8.962745375,7.280109888999999,95.29924182,59.35245341,55.38039813,1119.37,0.47239059200000005,1.848612207,25.59786377,0.001906959,0.000199923,0.87263157,0.003583237,0.003921569000000001,0.002134656,0.0021258920000000003,0.0020915029999999998,0.000738178,0.000615148,0.00021307900000000002,0.000478766,0.002291427
4,6,3924,2.175048481,0.930597641,1,0.38470588200000005,0.20864549,138.2093482,148.5294584,19.72308292,6.307265922000001,5.5210095279999996,53.79549804,50.59066894,22.33805567,486.144,0.693531283,0.779546387,8.604906191,0.001830065,0.000322953,0.634943854,0.0025989999999999997,0.003921569000000001,0.0021534429999999997,0.002192891,0.0021683970000000003,0.001384083,0.000584391,0.00015152200000000002,0.0006144459999999999,0.002475971
4,6,4000,3.1077479230000002,0.9594758940000001,1,0.246548323,0.183281224,170.93465559999999,191.54111830000002,21.0,6.04160334,5.099019514,60.38412484,48.16779911,16.05565724,523.692,0.55877628,0.905544091,8.806751713999999,0.001906959,0.000246059,2.1352149519999997,0.002445213,0.003921569000000001,0.002150936,0.002201688,0.00213764,0.0011380239999999998,0.000676663,0.000149082,0.000648658,0.002383699
9,6,8695,4.184992724,0.799876266,1,0.17559271399999998,0.090367026,260.4656352,269.69983310000003,25.17935662,7.072457266,5.656854248999999,177.9069562,156.32234319999998,80.93472088,1099.6,0.321073816,1.78249918,18.56745955,0.001830065,0.000276817,4.340885227,0.002460592,0.003921569000000001,0.002094594,0.002135418,0.0020915029999999998,0.0012764319999999999,0.000430604,0.00015360299999999999,0.000550672,0.00236832
9,6,5585,4.691684685,0.9693056179999999,1,0.18551735600000002,0.092336924,250.327299,241.8677324,16.03121954,4.716632784,4.242640687,69.77565469,61.54520422,-56.18402220000001,871.824,0.435630436,1.466712915,12.75569451,0.001906959,0.000384467,1.910665766,0.0032295270000000003,0.003921569000000001,0.002144317,0.00228392,0.00224529,0.001168781,0.000369089,0.000174332,0.000744905,0.0026758940000000003
4,2,63642,8.907494365,0.9959872679999999,-4,0.39078935200000003,0.076121473,1193.816894,992.2283002999999,52.0,14.85201088,13.03840481,149.84536740000001,106.84069199999999,-87.32693183,3241.33,0.524612056,5.803621055,146.8600129,0.002121563,0.000146235,2.82968505,0.002503786,0.003921569000000001,0.002275038,0.002307596,0.002251397,0.002041753,0.001474482,5.7799999999999995e-05,0.000319592,0.002422513
4,2,7793,1.903191109,0.894747805,1,0.281437342,0.12822102900000001,177.12126909999998,194.0412327,27.65863337,8.639499287000001,7.211102551000001,94.25143113,79.09736252,24.22354418,873.932,0.5205049429999999,1.56132814,17.60465199,0.002122701,0.00013835,0.5556096429999999,0.0024783360000000003,0.003232949,0.002299452,0.002259034,0.0022644379999999997,0.002072645,0.001458638,7.54e-05,0.00024032,0.0024001929999999997
4,2,7437,2.820210668,0.970055145,1,0.204582967,0.135863445,224.1259602,289.9465468,27.51363298,9.246120589,7.615773106000001,64.39401972,54.43678431,67.39703467,829.378,0.622968671,1.488634553,16.93422664,0.0020832389999999998,0.00017015900000000002,0.9105124920000001,0.00248736,0.003092495,0.002315139,0.002277024,0.0023060760000000002,0.002084947,0.00146243,6.29e-05,0.000279821,0.002434614
9,2,10586,5.264439332,0.974551207,1,0.21228042,0.11971951300000001,366.7834742,310.8311439,32.984845,9.492873513,7.211102551000001,96.42869416,82.2200161,-61.00940085,1054.116,0.44863536200000004,2.227527867,31.686644,0.0028143020000000003,0.00016916599999999997,0.7782404829999999,0.0036601309999999996,0.003921569000000001,0.0029939890000000003,0.0029932590000000003,0.002968089,0.001876201,0.0016609,0.00015929100000000002,0.000409969,0.003152634
4,3,11728,2.303256831,0.862893336,1,0.30824222,0.18757303600000003,233.6061529,238.4156035,34.66987165,10.65484833,9.219544457000001,136.65996719999998,118.06129820000001,19.94318794,886.404,0.579661436,1.60269798,26.51220399,0.0021233420000000003,0.000132425,0.108116117,0.002645373,0.0029682059999999997,0.002309363,0.00226059,0.0022670579999999997,0.0019731429999999997,0.0015117479999999998,8.109999999999999e-05,0.00020952599999999997,0.0023888110000000002
4,3,49607,1.6403025569999998,0.905216465,0,0.419261325,0.19133845600000002,418.010584,419.5867013999999,63.50590524,22.99318213,19.92485885,220.05203360000002,177.6339171,17.47365354,1804.9920000000002,0.694936505,3.231628788,111.77344129999999,0.002187131,6.49e-05,0.434476844,0.0027475999999999998,0.003166004,0.002291935,0.002253179,0.002246781,0.001669304,0.0015430029999999998,7.43e-05,0.000153336,0.002318189
4,3,44172,6.735329038,0.995195982,1,0.152968677,0.084253725,864.2042238,796.0584149,36.76955262,13.11959557,12.04159458,107.24625400000001,84.60800911,-25.74605043,2566.752,0.591218454,4.558252304,105.9910967,0.002164635,0.00020082900000000002,1.4558163219999998,0.002837476,0.003921569000000001,0.002320902,0.0023995089999999998,0.002377455,0.002125121,0.00153912,6.0599999999999996e-05,0.000358268,0.002568477
4,3,13848,2.090484175,0.959185979,1,0.45073723299999996,0.261438712,260.725573,242.04338450000003,35.60898763,13.37547499,12.36931688,84.76867548,73.72693043,-20.87240206,815.8560000000001,0.7960679490000001,1.410593484,32.47761869,0.002169859,0.000172843,0.817189471,0.002389363,0.0034543440000000003,0.002275151,0.002345293,0.002334411,0.002140091,0.0015709279999999999,4.28e-05,0.000293402,0.002515774
4,3,10416,7.562311195,0.9819500240000001,1,0.140513706,0.104560742,439.07233360000004,373.47155180000004,28.071337699999997,7.619803897000001,5.830951895,109.65304240000002,83.046385,-56.17733306,1118.848,0.382589532,1.756709096,22.04089304,0.001860823,0.000199923,10.64570239,0.0023990770000000003,0.003921569000000001,0.002003089,0.0021160610000000002,0.002029989,0.001430219,0.000645905,8.77e-05,0.00057191,0.002291427
4,3,1356,2.640463005,0.962156336,1,0.33664349600000004,0.310964814,92.00904041,87.46427842,10.29563014,4.150581788999999,4.0,28.97619807,25.07228367,-32.53815565,234.088,0.729620662,0.348296833,3.2617456369999998,0.0019377160000000001,0.000430604,1.903353179,0.00224529,0.003921569000000001,0.001990268,0.002405417,0.00224529,0.001707036,0.0007535560000000001,0.000100331,0.000847813,0.002891196
4,3,5661,6.48896358,0.992572938,1,0.168457075,0.12945107,302.9547282,264.09278670000003,16.55294536,5.098724914,5.0,47.54956984,36.85474156,-27.57612596,741.308,0.5812711779999999,1.192418397,12.70991216,0.0017839289999999999,0.000399846,2.646709102,0.003921569000000001,0.003921569000000001,0.002045315,0.0022451710000000002,0.002122261,0.000984237,0.000599769,0.00025079599999999996,0.0007444760000000001,0.0025836220000000003
4,6,8799,5.699911192999999,0.9839820840000001,1,0.301314978,0.135502238,351.0544565,321.3751702,29.41088234,7.548335815,6.0,81.44891853,62.58155872,-80.1366709,903.334,0.514516271,1.457516443,18.02402229,0.0016762779999999998,0.00035371,4.511627526,0.002445213,0.003921569000000001,0.0019696170000000003,0.0020484170000000003,0.00201461,0.000645905,0.0,0.000242479,0.000700998,0.00236832
4,6,7219,2.282070568,0.9303217090000001,1,0.43778047299999995,0.179720601,191.92984230000002,194.24983909999997,23.53720459,7.272419976,6.708203932000001,83.70534728,70.38921117,8.22429264,710.4680000000001,0.622810801,1.138100801,13.95681719,0.0016301420000000002,0.000261438,0.6097681939999999,0.003921569000000001,0.003921569000000001,0.001972445,0.001933345,0.00189158,0.001030373,7.69e-05,0.000301605,0.000565411,0.0021683970000000003
4,6,3933,1.5835506000000001,0.8694251159999999,1,0.49446819200000003,0.347177036,112.7386825,110.3449138,19.10497317,7.484135065,7.0,66.06174851,55.70020781,-18.5589838,377.30400000000003,0.717308043,0.633325695,8.548820039,0.001799308,0.000369089,0.11635926,0.0025067279999999997,0.003921569000000001,0.002083308,0.002173613,0.002122261,0.001261053,0.000153787,0.000147991,0.0007134439999999999,0.0025374860000000003
4,6,9244,14.18164744,0.997634013,1,0.23641943699999998,0.069782031,575.0805596,463.47060319999997,16.15549442,4.873123324,4.472135955,54.4484762,39.53600686,-4.970089703,1290.218,0.409733611,2.315786389,20.34459138,0.001645521,0.0004921190000000001,2.958335117,0.003921569000000001,0.003921569000000001,0.002174447,0.002200843,0.002153018,0.000261438,0.000153787,0.00037801,0.0008189439999999999,0.002645137
4,6,7331,3.027570385,0.974613605,1,0.42871345,0.23157203199999998,231.5251784,226.41775550000003,28.31960452,8.728177571,7.615773106000001,74.92680042,51.83699325,8.255432518,630.73,0.663799348,1.159400311,16.53004312,0.0019223379999999998,0.000261438,3.0002853369999998,0.003921569000000001,0.003921569000000001,0.002200001,0.002254814,0.002153018,0.0009534789999999999,0.000276817,0.000343985,0.0006501640000000001,0.00249135
4,6,9598,1.4404048680000001,0.695297747,1,0.37020751399999996,0.17155571600000002,152.0873955,175.0942603,32.06243908,9.90692945,7.810249676000001,137.2139115,109.3085284,-34.57281812,838.48,0.63192547,1.455732513,20.49394954,0.001876201,0.00023068,1.4869236419999998,0.003767782,0.003921569000000001,0.0021825079999999997,0.002135231,0.0020915029999999998,0.0007535560000000001,0.00018454400000000003,0.00024788,0.000501854,0.002337563
4,6,3308,6.0949053310000005,0.987067125,1,0.155086732,0.162728509,223.279264,194.9051051,12.04159458,4.261737238,4.123105626,41.4524524,35.79333765,-44.18817482,505.42400000000004,0.496212405,0.886074644,7.507943356,0.0018146870000000002,0.00047674,0.8224729740000001,0.0037370240000000002,0.003921569000000001,0.002220738,0.002269632,0.002306805,0.000738178,0.000261438,0.000331564,0.00071643,0.002768166
4,6,10791,1.073433689,0.642046494,1,0.644970414,0.492684189,136.0643267,143.0139853,48.795491600000005,17.04365319,15.0,108.5992376,104.3158526,-6.673056085,524.628,0.8998499,0.90729726,22.36825971,0.001906959,0.00016916599999999997,0.178628263,0.002445213,0.003921569000000001,0.002170568,0.002072863,0.002060746,0.0015071129999999998,0.000384468,0.00014729,0.000280093,0.002229912
4,6,2054,2.307471446,0.967716832,1,0.378408254,0.355190009,106.37374209999999,103.35376140000001,12.36931688,5.304955712,5.0,30.17253179,26.81043193,-23.04059496,269.572,0.807866273,0.491657085,4.984098621,0.001806997,0.0005690119999999999,0.678039747,0.003921569000000001,0.003921569000000001,0.002375155,0.002426533,0.002352941,0.0008150710000000001,0.000338331,0.000505603,0.000869558,0.00295271
4,6,7155,7.411566672,0.9804063590000001,1,0.13474576300000002,0.079317361,359.7561879,323.27851769999995,15.0,4.484517282,4.123105626,95.84893097,70.86682927,24.89062341,1064.6960000000001,0.33149555199999997,2.0019070880000003,16.49133472,0.001722415,0.000553633,1.6378193680000002,0.003275663,0.003921569000000001,0.0022544,0.0023048689999999998,0.002322184,0.000599769,0.00035371,0.000227873,0.000830659,0.0028143020000000003
4,6,7836,6.159455414,0.978777243,1,0.18573561800000002,0.11776666,342.6949649,299.527962,25.29822128,6.741943336,5.656854248999999,90.47974172,70.22747874,-68.60206015,914.41,0.468030461,1.6598847559999999,18.69242683,0.002060746,0.000292195,1.110585881,0.003921569000000001,0.003921569000000001,0.002324769,0.002385455,0.002306805,0.001584006,0.000722799,0.00025933,0.0006310280000000001,0.002660515
4,6,4040,3.02163151,0.9567504840000001,1,0.24841665100000002,0.164340562,168.9835939,166.0120478,15.55634919,5.411095095,5.0,63.94471467,49.15898352,-45.687343799999994,555.806,0.527174268,1.0192849529999999,9.742607032,0.001860823,0.000507497,0.194429285,0.003921569000000001,0.003921569000000001,0.002321834,0.002411536,0.002383699,0.001584006,0.00070742,0.000324476,0.000767385,0.002875817
4,6,7322,14.84670774,0.9970731079999999,1,0.16913836899999998,0.073249564,523.3975545,400.6706877,21.37755833,5.440866852999999,4.242640687,53.21841786,40.01584428,-12.68095312,1120.772,0.38199081799999995,1.964521455,17.28830517,0.0019377160000000001,0.000415225,3.1329798760000003,0.003921569000000001,0.003921569000000001,0.0023166529999999997,0.002361145,0.002337563,0.0009381010000000001,0.0006920419999999999,0.000225823,0.0007096030000000001,0.002768166
4,6,6848,7.037099787000001,0.9929949379999999,1,0.196781609,0.107763996,347.12199560000005,315.5978454,15.55634919,5.1954554889999995,5.0,55.03508714,41.01485832,-77.22014682,893.6139999999999,0.482066805,1.200999643,12.24049259,0.0013379470000000001,0.000399846,1.069238628,0.002029989,0.003921569000000001,0.0016915489999999999,0.001787455,0.0017685510000000002,0.0011534030000000001,0.000261438,0.00011971,0.000678217,0.002122261
4,6,4080,6.523205622000001,0.990641613,1,0.166015625,0.147537496,257.4034504,221.9234102,13.0,4.5880771419999995,4.242640687,45.36738626,35.13269017,-28.6265029,589.5,0.499082569,0.7820223140000001,7.869988761,0.0013994620000000002,0.000415225,1.151967711,0.001968474,0.003921569000000001,0.0016853929999999999,0.0019289189999999999,0.0017685510000000002,0.001230296,0.000292195,0.000101002,0.0008341280000000001,0.00224529
4,6,2532,1.51651088,0.852782065,1,0.4715962,0.38171910299999995,87.54429453,90.52071586,18.86796226,6.682563291,6.0,53.06081042,45.72149029,-24.69237347,288.712,0.817169598,0.418454451,4.666128573,0.001491734,0.000261438,1.416656762,0.003921569000000001,0.003921569000000001,0.001835327,0.001842863,0.0017377929999999998,0.0007535560000000001,0.00035371,0.0005599,0.000696729,0.002029989
4,6,3163,2.338975036,0.961514779,1,0.36306244299999996,0.31503459699999997,132.1333669,132.0037878,19.23538406,6.56151134,5.830951895,45.89441359,36.30406751,63.75230354,355.202,0.774201444,0.468527498,5.492549215,0.0013687039999999999,0.000307574,0.96269708,0.001968474,0.003921569000000001,0.0016733120000000001,0.0017364999999999998,0.001691657,0.001353326,0.000338331,9.22e-05,0.000639514,0.001983853
4,6,2368,1.31682312,0.844948048,1,0.535746606,0.388629331,78.49358391,84.21401309,18.97366596,6.989283475,6.08276253,47.66423513,41.98216668,-76.11753772,276.712,0.8189521009999999,0.340761251,3.9954172289999996,0.001476355,0.000153787,1.253434203,0.001953095,0.003921569000000001,0.001638275,0.001687254,0.0016147639999999999,0.001168781,0.000399846,0.000137922,0.000515127,0.0017685510000000002
13,2,17483,2.846377587,0.644562245,1,0.22142432,0.099850504,282.1944725,312.70593210000004,37.20215048,9.767072318,7.810249676000001,260.5570262,215.75230249999998,2.561048526,1483.33,0.36985794200000005,2.648981311,38.14626845,0.001830065,0.000322953,3.672519583,0.002875817,0.003921569000000001,0.002303462,0.002181906,0.002122261,0.000984237,9.23e-05,0.000233168,0.000582838,0.002475971
2,2,2228,2.876918715,0.970127163,1,0.40479651200000005,0.252343098,123.95874189999999,128.5651586,13.15294644,4.875669796,4.123105626,34.04965409,30.07201466,-8.367652054,333.094,0.72115229,0.604167661,5.245321242,0.001860823,0.000430604,0.420162145,0.0029065740000000003,0.003921569000000001,0.002271307,0.002354273,0.002306805,0.000845829,0.000276817,0.00025794,0.000755852,0.0027066509999999996
2,2,2128,2.354435133,0.928986755,1,0.303133903,0.20649957600000002,105.78040959999998,112.2719912,13.60147051,4.509060222,4.0,47.493627200000006,39.15070126,26.86791882,359.858,0.594247417,0.660884309,4.82342193,0.001707036,0.000507497,0.566075894,0.003275663,0.003921569000000001,0.002351901,0.002266646,0.0022760479999999997,0.0012764319999999999,0.000215302,0.000248248,0.000781754,0.00272203
2,2,2266,1.3491388619999998,0.834553885,1,0.462543376,0.381238597,77.20025069,85.27602242,18.0,6.538508042999999,5.656854248999999,44.62378858,42.53165028,-55.92716357,273.298,0.784083045,0.49636296,4.960307797,0.00189158,0.000292195,0.272302431,0.003214148,0.003921569000000001,0.002297977,0.002189015,0.002214533,0.000907343,0.000153787,0.00033763900000000004,0.00050113,0.00249135
2,2,2446,2.207715173,0.9628931070000001,1,0.631062951,0.324701819,113.0441298,113.74532959999999,14.0,5.762845067000001,5.099019514,30.39118718,30.50869527,0.59712657,307.67400000000004,0.80039267,0.621684,5.946897556000001,0.001722415,0.000692041,0.6449339,0.003921569000000001,0.003921569000000001,0.002437976,0.002431275,0.0023990770000000003,7.69e-05,7.69e-05,0.000591423,0.0009247010000000001,0.0030988079999999998
2,2,2460,2.023265741,0.9018861309999999,1,0.342809365,0.246888955,103.206536,116.18089340000002,16.97056275,5.646857783,5.0,54.25297424,44.58252465,41.82794476,353.852,0.674434544,0.66120726,5.915509648,0.001876201,0.000492118,0.251994559,0.003921569000000001,0.003921569000000001,0.002311913,0.002404679,0.002352941,0.0007535560000000001,0.000246059,0.00040439,0.000806818,0.002860438
2,2,1100,1.270638038,0.827011397,1,0.5717255720000001,0.502177699,51.98722861,51.15662225,13.03840481,5.0725015419999995,4.472135955,30.29958833,29.22644821,21.10272602,165.91,0.885311871,0.303806246,2.804152352,0.002045367,0.000553633,0.832817018,0.002891196,0.003921569000000001,0.002336971,0.002549229,0.0025067279999999997,0.001584006,0.000215302,0.000176187,0.000876432,0.003137255
2,2,2079,4.6781409389999995,0.980642874,1,0.360687023,0.161644299,154.1648716,130.3840481,14.56021978,4.383341371,3.605551275,42.27453232,30.18623523,-83.71776211,402.024,0.540140296,0.774056172,5.037524205,0.001906959,0.000507497,0.760684426,0.003921569000000001,0.003921569000000001,0.002317533,0.002423052,0.002475971,0.000261438,0.000138408,0.000390919,0.000910947,0.0029411759999999998
2,2,1346,1.500175364,0.896019043,1,0.450167224,0.42031583,65.48815146,68.35202996,14.14213562,5.202081412,5.0,32.49758355,29.07776247,27.15646843,200.604,0.8636509459999999,0.352618243,2.985175043,0.001722415,0.000430604,0.167350125,0.0033217990000000003,0.003921569000000001,0.0023198570000000003,0.002217812,0.002214533,0.001199539,0.000261438,0.000275288,0.0006742510000000001,0.002575932
2,2,1973,1.11022678,0.731527796,1,0.643089961,0.569202869,61.6626355,62.28964601,19.20937271,7.324049652,6.403124237,44.82856232,42.04230131,61.42082077,208.706,0.888138645,0.382222244,4.396524605,0.0019223379999999998,0.000322953,0.421298279,0.002768166,0.003921569000000001,0.002302544,0.002228345,0.00224529,0.0015224910000000002,7.69e-05,0.000192255,0.00063146,0.0025528639999999997
2,2,3480,1.3987896690000001,0.8475124359999999,1,0.54230949,0.433894079,98.20955726,99.16148446,22.84731932,8.32485291,7.810249676000001,58.66518366,52.12723043,69.48789837,317.47,0.8279800140000001,0.524921215,7.576286372,0.001830065,0.000307574,0.37242865,0.002875817,0.003921569000000001,0.002252881,0.002177094,0.00213764,0.001245675,0.0,0.000251341,0.000557777,0.002460592
2,2,1662,1.9720286280000001,0.927081956,1,0.488249119,0.224224575,85.44490867,92.57429449,12.36931688,4.699877623,4.0,35.579901799999995,32.02976762,2.6099611190000003,305.19599999999997,0.657566766,0.55652444,3.760399979,0.0016685889999999998,0.000522876,0.206645322,0.002783545,0.003921569000000001,0.0023383379999999997,0.002262575,0.002322184,0.0009534789999999999,0.0,0.000285903,0.0008320160000000001,0.002752787
2,2,2376,1.449802918,0.5095026429999999,1,0.290820073,0.16215379800000002,70.91818166,103.754518,19.72308292,6.180140061,5.0,64.56836957,61.02290331,-38.26896392,429.106,0.553523588,0.79410999,5.80569036,0.002153018,0.000261438,0.20367548800000002,0.0030911190000000002,0.003921569000000001,0.002443415,0.002443472,0.0023990770000000003,0.0013225679999999999,0.000799692,0.000310074,0.000525449,0.0026912729999999997
2,2,2473,1.7593446169999998,0.9142774109999999,1,0.591626794,0.203215146,97.42879,95.35197953,26.30589288,7.586292222999999,6.0,43.0,39.46729716,-87.46419258,391.056,0.73655994,0.573856232,5.887551215,0.00213764,0.00023068,0.5376076870000001,0.0029988470000000002,0.003921569000000001,0.002431594,0.002380732,0.002337563,0.0009688580000000001,0.0009688580000000001,0.000322114,0.00041278,0.002614379
2,2,4152,1.6197228019999999,0.914724193,1,0.46947082799999995,0.206472997,121.1437866,138.88484440000002,22.13594362,7.16013884,6.08276253,57.39986583,48.9516321,-11.09133606,502.69199999999995,0.7258106809999999,1.000492151,10.23713995,0.0020915029999999998,0.000338331,0.402341687,0.0033679359999999998,0.003921569000000001,0.002545782,0.002465592,0.002445213,0.001076509,0.000799692,0.000291295,0.000551994,0.002768166
